"accgrpid","userid1","branchname","uwritrname"
408,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
409,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
410,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
411,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
412,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
413,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
414,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
415,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
416,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
417,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
418,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
419,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
420,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
421,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
422,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
423,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
424,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
425,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
426,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
427,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
428,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
429,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
430,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
431,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
432,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
433,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
434,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
435,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
436,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
437,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
438,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
439,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
440,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
441,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
442,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
443,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
444,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
445,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
446,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
447,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
448,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
449,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
450,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
451,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
452,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
453,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
454,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
455,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
456,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
457,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
458,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
459,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
460,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
461,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
462,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
463,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
464,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
465,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
466,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
467,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
468,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
469,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
470,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
471,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
472,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
473,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
474,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
475,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
476,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
477,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
478,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
479,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
480,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
481,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
482,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
483,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
484,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
485,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
486,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
487,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
488,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
489,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
490,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
491,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
492,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
493,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
494,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
495,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
496,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
497,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
498,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
499,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
500,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
501,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
502,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
503,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
504,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
505,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
506,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
507,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
508,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
509,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
510,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
511,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
512,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
513,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
514,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
515,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
516,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
517,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
518,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
519,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
520,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
521,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
522,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
523,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
524,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
525,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
526,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
527,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
528,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
529,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
530,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
531,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
532,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
533,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
534,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
535,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
536,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
537,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
538,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
539,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
540,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
541,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
542,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
543,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
544,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
545,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
546,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
547,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
548,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
549,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
550,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
551,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
552,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
553,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
554,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
555,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
556,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
557,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
558,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
559,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
560,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
561,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
562,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
563,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
564,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
565,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
566,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
567,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
568,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
569,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
570,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
571,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
572,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
573,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
574,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
575,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
576,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
577,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
578,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
579,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
580,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
581,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
582,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
583,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
584,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
585,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
586,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
587,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
588,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
589,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
590,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
591,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
592,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
593,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
594,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
595,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
596,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
597,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
598,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
599,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
600,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
601,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
602,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
603,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
604,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
605,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
606,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
607,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
608,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
609,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
610,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
611,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
612,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
613,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
614,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
615,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
616,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
617,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
618,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
619,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
620,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
621,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
622,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
623,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
624,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
625,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
626,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
627,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
628,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
629,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
630,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
631,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
632,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
633,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
634,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
635,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
636,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
637,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
638,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
639,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
640,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
641,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
642,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
643,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
644,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
645,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
646,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
647,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
648,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
649,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
650,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
651,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
652,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
653,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
654,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
655,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
656,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
657,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
658,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
659,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
660,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
661,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
662,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
663,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
664,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
665,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
666,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
667,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
668,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
669,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
670,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
671,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
672,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
673,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
674,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
675,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
676,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
677,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
678,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
679,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
680,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
681,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
682,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
683,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
684,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
685,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
686,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
687,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
688,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
689,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
690,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
691,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
692,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
693,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
694,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
695,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
696,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
697,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
698,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
699,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
700,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
701,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
702,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
703,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
704,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
705,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
706,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
707,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
708,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
709,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
710,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
711,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
712,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
713,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
714,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
715,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
716,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
717,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
718,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
719,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
720,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
721,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
722,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
723,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
724,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
725,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
726,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
727,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
728,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
729,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
730,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
731,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
732,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
733,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
734,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
735,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
736,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
737,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
738,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
739,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
740,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
741,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
742,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
743,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
744,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
745,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
746,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
747,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
748,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
749,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
750,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
751,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
752,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
753,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
754,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
755,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
756,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
757,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
758,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
759,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
760,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
761,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
762,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
763,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
764,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
765,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
766,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
767,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
768,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
769,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
770,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
771,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
772,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
773,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
774,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
775,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
776,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
777,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
778,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
779,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
780,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
781,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
782,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
783,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
784,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
785,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
786,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
787,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
788,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
789,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
790,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
791,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
792,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
793,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
794,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
795,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
796,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
797,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
798,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
799,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
800,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
801,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
802,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
803,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
804,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
805,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
806,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
807,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
808,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
809,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
810,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
811,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
812,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
813,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
814,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
815,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
816,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
817,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
818,HIC_HH_UK,United Kingdom,PropFA_Combined_UK_EU
